qid,band,pi_en,pi_cm,pi_zh
409694,80-100,-0.00772824685719355,-0.08702930485688222,-0.1237544058452817
267566,80-100,0.051546042726366245,-0.05649325671876887,-0.09769009332730991
823549,80-100,-0.029592320173478133,-0.044469012193395184,-0.059809472462744075
1043815,80-100,-0.013974997268734444,-0.09961487597738149,-0.10248645510992115
1096357,80-100,0.003858801100401092,-0.09352358334411445,-0.11152325264280205
575492,80-100,-0.008028445987883284,-0.11640490987448333,-0.12209580293012615
440269,80-100,0.0036179652835060146,-0.12308181512511257,-0.12741490577079767
941865,80-100,0.010884458453389558,-0.07044354303685454,-0.07044348097022471
1099099,80-100,0.00024844612141537714,-0.08664256607017407,-0.13107353676209027
912234,80-100,0.011677593940766423,-0.05809227106017674,-0.08822302985630928
665231,80-100,-0.009327578198534575,-0.10780182202531433,-0.11663576399254752
338040,80-100,-0.010027244663239822,-0.10406728251335814,-0.08514542248750123
499068,80-100,0.019201800301339285,-0.09174976290929457,-0.11259116874117397
263670,80-100,0.04232781224754195,-0.04974973222894059,-0.04974973222894059
6791,80-100,-0.046580970784927664,-0.0718351303259462,-0.047767519802947016
299023,80-100,0.002380815611524985,-0.10205778195252042,-0.09973119277066675
353623,80-100,-0.006787082013822627,-0.10066378305834336,-0.1045139040618296
298550,80-100,-0.01937713968416017,-0.08890806035018042,-0.10968347311724844
510158,80-100,0.014044143438952616,-0.08002118194266278,-0.08568862991047031
239648,80-100,0.014617554026535133,-0.10023421165264498,-0.09845266783977202
404051,80-100,0.00984551356586219,-0.10294949375517704,-0.08907489692611233
326410,80-100,-0.051386664849430275,-0.1492444220097923,-0.14207368996163605
443489,80-100,-0.020902731567886204,-0.10843185169841463,-0.12479082664354185
51276,80-100,0.0711421800851969,-0.047617745190672835,-0.08002234117909135
166111,80-100,0.01972091638027565,-0.12561899614696342,-0.11930826581026327
808716,80-100,0.007442456883677791,-0.09101158804047021,-0.08668054335773423
1083535,80-100,-0.015096887959396371,-0.13813085489555005,-0.13181579155093168
988119,80-100,0.0010148481942255285,-0.13738483627381365,-0.11226456996184629
1097119,80-100,0.012746747115664495,-0.0941647982476861,-0.10194659530409605
209651,80-100,-0.05006439507938789,-0.15165683214539236,-0.1778859721877804
455853,80-100,-0.032713829474371785,-0.0983936627315869,-0.10524259121782244
1010607,80-100,-0.07605291637692434,-0.12867378185067593,-0.13975068246257283
826518,80-100,0.036455577137113296,-0.08383184468621327,-0.09735995468479704
231109,80-100,0.021231886529575746,-0.06561644139124032,-0.057123015673771094
342115,80-100,-0.030164696512972808,-0.10456857376239448,-0.12740416058959836
1101902,80-100,0.01068271417453639,-0.059399556805543166,-0.06691658340654169
837181,80-100,0.03552825205220449,-0.10315108092224981,-0.10599996741693671
657974,80-100,0.011319376276335927,-0.09827190975674771,-0.1060164277544833
1005653,80-100,0.015676484703457585,-0.08340520724348223,-0.09098786181719112
1030230,80-100,-0.015523904943090628,-0.06625667986175941,-0.10019180567746008
1018359,80-100,-0.009039470347538433,-0.12595449797194058,-0.12502897985919964
612846,80-100,0.056236693753432564,-0.08010393160832321,-0.10355022196595405
830531,80-100,0.011582945663956526,-0.03726112972724123,-0.08397213461150124
149670,80-100,0.0146404063795448,-0.039061792972900224,-0.06721835494274728
61836,80-100,-0.019536665926200226,-0.08761431988071333,-0.0786776341596734
54531,80-100,-0.056987819833173074,-0.11831263074618566,-0.16156796359276182
1023363,80-100,0.03766216054259822,-0.11118627793038197,-0.10705858441771825
21765,80-100,0.021781317393964068,-0.08734942160296236,-0.12644656432030793
1073721,80-100,0.008447097214060374,-0.10392125900580039,-0.09760302967259316
1000864,80-100,-0.00220844296809369,-0.12032836193600438,-0.14688077824764267
993883,80-100,0.006797478564611848,-0.10167306947382751,-0.10996629219995771
1096493,80-100,0.032831428760329,-0.07935453650553431,0.032831428760329
994792,80-100,-0.02679094663804183,-0.08761381744719324,-0.1202979790113409
911605,80-100,0.048129612564734275,-0.04863508836388031,-0.07475084237388682
1012026,80-100,-0.009289097672605665,-0.07062398363366991,-0.09987676072018523
1033962,80-100,0.007202901784480544,-0.07611624433915298,-0.1122307555705179
913374,80-100,0.043185115044825584,-0.0675942208605862,-0.09127262533667707
1004199,80-100,-0.006322169918317057,-0.07494261648527593,-0.08442127938823932
1101279,80-100,-0.024048714634768053,-0.10020563308776781,-0.13181213848530576
1045567,80-100,0.053045182614256434,-0.0485992390809037,-0.04715046424807266
277623,80-100,0.02353504632974314,-0.08977211119226096,-0.10167728949196296
994005,80-100,0.022706290166921543,-0.09496875050222436,-0.08672425592243624
571237,80-100,-0.004776676422878342,-0.12054373880499925,-0.12314116461284576
1032019,80-100,0.008196857728992278,-0.06213056238974102,-0.06213056238974102
877161,80-100,0.0005068688893157813,-0.06875250142450115,-0.11942453876294276
29097,80-100,-0.002952963443951153,-0.08502624903800375,-0.0871667422929904
1092007,80-100,0.03406421440666287,-0.09496337923781992,-0.10726547879266693
256783,80-100,-0.024105849655059387,-0.12171224449531959,-0.13277836644190572
1005500,80-100,0.04411555845469404,-0.04831358090198612,-0.09111171523401966
1098609,80-100,-0.006126979135515999,-0.09094835383169332,-0.12982053041496872
828036,80-100,0.010223461048452164,-0.08272994752126439,-0.09626303853082002
1058885,80-100,0.029854490086308284,-0.09118022397689127,-0.1272040488256551
1097461,80-100,0.04493192495713152,-0.11626147139029609,-0.1081336593736979
1000574,80-100,-0.013497794510398276,-0.08525614962103166,-0.10187209091876823
882141,80-100,-0.010642723502466919,-0.09974961265632543,-0.09131987159671481
1005678,80-100,0.06325976951932386,-0.03747158690619995,-0.05288466488081292
1040353,80-100,0.023747017890824035,-0.05827507223899852,-0.05196249702382675
660999,80-100,0.04836017207343285,-0.04920190132623512,-0.029655086760285984
1051352,80-100,0.025963745526309458,-0.02754583437168015,-0.04109877270037698
155234,80-100,-0.003813795924005217,-0.12004111632437905,-0.11711923378940614
926019,80-100,0.0001513567921018165,-0.14196803356691967,-0.15635105565348062
601684,80-100,0.04684166619838807,-0.060053691893308836,-0.06641595136331055
1097885,80-100,0.0022525884049967096,-0.09055838805300191,-0.10063756891841472
1077844,80-100,-0.03251965175887653,-0.12239510154740917,-0.13804322226630583
986316,80-100,0.030085737232453884,-0.11311649898386095,-0.12290228381631099
75335,80-100,0.059177188421002114,-0.05503039547279637,-0.03342100292787374
1069474,80-100,-0.03347626811663063,-0.10995953850797513,-0.1042177418168411
71238,80-100,0.05447602390694735,-0.1038500358996064,-0.11158338511022699
975688,80-100,0.01196850128277692,-0.06978275245887451,-0.09912315805545766
422893,80-100,-0.03397361168811393,-0.12298685130670275,-0.13689571434814995
1097796,80-100,0.027074381956942943,-0.10992723624377158,-0.11043801494077753
59190,80-100,-0.08478468522018576,-0.11565731923981203,-0.1214737583843269
89418,80-100,-0.04117884012715314,-0.13124973037106924,-0.14844734678675703
18101,80-100,-0.044332426940136005,-0.11736826364653835,-0.11045004298927275
997713,80-100,0.021754304576721485,-0.07157744359616439,-0.09999662003654337
994478,80-100,0.046317619634765994,-0.05880797157429838,-0.11111641786153728
845892,80-100,0.06633564775374365,-0.033538558505247756,-0.043917890999612554
903235,80-100,0.031192620555956632,-0.08525898486185521,-0.07444798486524287
1094081,80-100,0.03787037778749092,-0.08238688379871578,-0.12241610107494236
403095,80-100,0.014226421006392204,-0.06972743658347484,-0.0909947990755566
815243,80-100,-0.03576144302676852,-0.12724384029634248,-0.12292028811004427
1013965,80-100,0.027767322872680272,-0.10552266139544317,-0.12070208632787643
183723,80-100,-0.01919549539243508,-0.11374503364438526,-0.13401829418565853
749399,80-100,-0.0006941670648875336,-0.10451131943976896,-0.10418572684677249
1002584,80-100,-0.028942779991706146,-0.10848170374645583,-0.11324502695525118
985431,80-100,0.007438792066096208,-0.07522041563598093,-0.06059783580837788
272605,80-100,-0.02443906950867562,-0.12872431005616605,-0.12014817207425324
599720,80-100,-0.021107620393356844,-0.10688819679632762,-0.11446220363012728
961048,80-100,-0.07838871053761748,-0.06072668443739023,-0.10569080256411231
1085327,80-100,0.0005015205463765682,-0.08270598011899366,-0.10553824735436311
917015,80-100,0.000827522020685454,-0.10361022873236171,-0.11386144947744531
1000000,80-100,-0.05632384887048024,-0.1512070351552941,-0.1644078561599982
1007473,80-100,-0.08283493412841528,-0.11470896699895809,-0.14070484744031864
1007606,80-100,0.017613153477142575,-0.09620758414160116,-0.08335102075652495
565915,80-100,0.0024704770434366523,-0.1064798945182711,-0.12829225361509744
1011381,80-100,-0.04110112214709693,-0.0935702956405225,-0.11985486038354255
161117,80-100,-0.0031725646683004524,-0.12861403113844905,-0.11092141661547339
393696,80-100,-0.007933737122339819,-0.08589583038477208,-0.08944878519305802
540456,80-100,0.002958753295079719,-0.0886560497338122,-0.10286316831900283
995805,80-100,0.03336677213634589,-0.09189814771645965,-0.08301444147799245
294518,80-100,0.06051196795389337,-0.11428568487616389,-0.12895175399525832
1017498,80-100,0.028220609514861834,-0.10352501042823839,-0.12209689715439889
862701,80-100,0.024155963328407044,-0.05129687036437581,-0.0705943349742629
663006,80-100,0.0008480990544424902,-0.08630861010503312,-0.0892296982522537
898631,80-100,0.046608119120330686,-0.1081295176465788,-0.13380084704163026
844594,80-100,0.03547625651504403,-0.030196506605623112,-0.09785012155894121
944949,80-100,0.0111281978835579,-0.10704954665488157,-0.10203176239028082
235089,80-100,0.07626991947106884,-0.02854950099995162,-0.032795531883405185
1099452,80-100,-0.019540464948387237,-0.0807169829568949,-0.11021242123777394
1101977,80-100,0.036161170561445494,-0.08092742922183115,-0.11437079961701047
1010277,80-100,0.004678012305464026,-0.07713229309058905,-0.1016381832618181
1016013,80-100,0.026778800092573257,-0.06069033658510447,-0.07798889868824355
988915,80-100,-0.009187860901722307,-0.09125508555174792,-0.09720268697426666
689851,80-100,-0.012647985658170808,-0.08990664289579833,-0.11510917961628038
1080406,80-100,-0.0178794772473011,-0.11181647243733372,-0.13504603334483697
417946,80-100,0.035674035826427586,-0.11523739228045324,-0.11523739228045324
1085924,80-100,-0.005923909886819408,-0.09556193199878153,-0.12021134895244584
169305,80-100,0.051283200984279284,-0.08269381309546861,-0.11176374717546131
215603,80-100,-0.017761994540748033,-0.08817113205814506,-0.1135567218929329
754191,80-100,-0.0012852488798217702,-0.11300909803485809,-0.10668853172959519
992224,80-100,0.05316870284532502,-0.0766527936482157,-0.11071746000249581
1082653,80-100,-0.006409831521836846,-0.09136244997180591,-0.09365345073759695
994941,80-100,-0.05403564110495789,-0.12120175618500333,-0.16782487969563203
766808,80-100,-0.0006925332222052164,-0.11424081993115379,-0.13003424023767685
838116,80-100,-0.02041832079479631,-0.07399821946576071,-0.08139592578153992
833268,80-100,-0.01702521087047541,-0.1249041257569973,-0.12013095835532361
964152,80-100,0.0013069411490225172,-0.13959403903216092,-0.13304884599023717
884722,80-100,0.005447074853551489,-0.0823894265695827,-0.09776342996391893
273481,80-100,-0.0034719352895304437,-0.12739910724339787,-0.1304979778538642
323382,80-100,0.022806306801539528,-0.09944393879003448,-0.13487340302614872
771170,80-100,0.03277749933252249,-0.08965510312593786,-0.09654097173841678
298113,80-100,-0.02738034088844923,-0.10024643528738203,-0.12299971478237093
1024166,80-100,0.022908442023908446,-0.09723788358131372,-0.10047849778764217
995806,80-100,-0.007652041604279323,-0.11657826153505298,-0.1415634500063347
759062,80-100,0.013997223741263061,-0.09204330628584004,-0.1124516678909602
256192,80-100,-0.005084431039247475,-0.1086630636800799,-0.10883277187169921
1033927,80-100,-0.03554933874876006,-0.13055067499519443,-0.1462661795694577
1094469,80-100,-0.011552200854788697,-0.10026740283673995,-0.08853058422966983
1008947,80-100,-0.017565157059541037,-0.10803611290017626,-0.11462007987695924
1079050,80-100,-0.007139255057462305,-0.09341443080606093,-0.10810202958770371
550565,80-100,-0.025163212478769455,-0.08875451618488356,-0.1231059891986835
1098169,80-100,0.014369260158726763,-0.0976281858847402,-0.09453513912842523
1095687,80-100,0.005928507219877808,-0.09354939384064562,-0.1462873643232361
913137,80-100,0.004563985269178401,-0.11207626876382883,-0.11618260747487857
63152,80-100,-0.04884725126283665,-0.1253821872220372,-0.12772301133574152
242061,80-100,0.017741088546163415,-0.09204872133829481,-0.10490544232251828
1020907,80-100,0.01344741867484182,-0.0985080062960727,-0.1329546799714323
899423,80-100,0.0037886420257287837,-0.09830852947012397,-0.1270143846874387
1047088,80-100,0.01970784438096187,-0.0895818290331529,-0.10143354454797222
848478,80-100,0.04529398509072139,-0.06537331727181253,-0.08096970838974188
436475,80-100,0.003158262899455146,-0.12375759431702366,-0.10572394461411991
1009994,80-100,-0.015234745005222192,-0.10336225652729349,-0.11853437300123476
323815,80-100,-0.02094414887707094,-0.1470705583912996,-0.12421612358548285
635647,80-100,0.05250815035752447,-0.05058680313593933,-0.06239379461725585
782079,80-100,-0.008437267335509738,-0.09805372316396546,-0.08960775167884563
626701,80-100,-0.0073257348428873055,-0.11253500482296643,-0.10581809477847626
944231,80-100,0.0168276676731162,-0.10247009330387452,-0.1113943365523462
663890,80-100,0.0007787952667864971,-0.08636996916262507,-0.0773873323029307
1096401,80-100,0.011581663835555705,-0.07326328413915291,-0.11559544249751935
160255,80-100,0.048989385630108975,-0.07657346421973517,-0.14347394876917474
1019470,80-100,-0.04097746679007425,-0.09377207983406602,-0.12160888102002707
813605,80-100,-0.024075842157993292,-0.10411570201730584,-0.09744350014431438
567159,80-100,-0.018894117817019718,-0.10093283066289332,-0.10624740409620138
1099284,80-100,0.03126064543506732,-0.06234264024424542,-0.08587500402846943
559318,80-100,0.009842416405023598,-0.059547731448622826,-0.07104305645232542
1094566,80-100,0.03048888659224848,-0.07553405070174427,-0.09575515816262561
1002238,80-100,0.0034657814641526567,-0.09210024018608069,-0.10873461680342023
428113,80-100,0.00827598974808777,-0.06760256715323051,-0.12132282219180374
816289,80-100,-0.03486131449630693,-0.10356218127952405,-0.11509977014565725
1099108,80-100,-0.015660903951038047,-0.10131399285322422,-0.10131398420040272
1086594,80-100,0.05937266149370863,-0.0803135723264043,-0.11103035402599606
1033534,80-100,0.03753687244611406,-0.055646579029065155,-0.08673458548334831
320792,80-100,-0.017027316688737183,-0.12894180683655168,-0.13288484970086106
209764,80-100,0.04181365682037869,-0.0845279028251095,-0.10585792068347857
930326,80-100,0.019672072894512487,-0.06557990960616256,-0.0843316805993505
992407,80-100,-0.010763320064661706,-0.11759966311085288,-0.14519314312828205
482808,80-100,0.005562853753936909,-0.09169286824698517,-0.13143937944962902
1050253,80-100,0.002519901165430184,-0.0746054064102313,-0.10821707507775338
1098806,80-100,-0.048551496834243035,-0.11920841736254656,-0.13514000302530238
865426,80-100,0.0043355326418984055,-0.07482605061817929,-0.06913012554753645
686541,80-100,0.012374502472110981,-0.09129478391965326,-0.09373615033074098
885986,80-100,0.033891659177862035,-0.06273918337795728,-0.08557924594052968
408945,80-100,-0.02213938337328443,-0.14030394272162075,-0.15418639804572584
1091749,80-100,-0.03842325345116116,-0.13688054000650055,-0.13130179445263201
993834,80-100,0.009046384279631583,-0.08234048564158253,-0.1014619156563042
1073801,80-100,-0.03837139900809341,-0.0772619981347791,-0.09981283694557708
206549,80-100,-0.006524328154023796,-0.09213848145876918,-0.11211987786285232
1029617,80-100,0.056473796224307767,-0.03302083075488724,-0.05979596777579743
1006509,80-100,5.967078448847196e-05,-0.10971728263093714,-0.15394318706094623
253678,80-100,-0.007731443123254113,-0.10573471445802234,-0.13080995024557002
953274,80-100,0.03766822159491224,-0.06754840816826159,-0.09833615745106306
1099626,80-100,0.01848865959217233,-0.04290406497147127,-0.08562278807078491
849561,80-100,0.007966792613465142,-0.09803093909454971,-0.08838275614138386
1086708,80-100,0.011220123372973984,-0.06097488680439925,-0.09803301786865654
569507,80-100,0.07477396339238276,-0.03677516862980899,-0.046484557584885476
575096,80-100,0.01263272557868807,-0.0569052282916263,-0.09333703084143996
1092005,80-100,-0.014328785417747025,-0.08084144175899827,-0.08617528874671115
1070867,80-100,-0.015528217031469801,-0.10856261550104257,-0.11828410926851943
1096025,80-100,0.016975322141841765,-0.0939066244376067,-0.0877723768622653
740263,80-100,0.014051115516517373,-0.11042057711906375,-0.1192674214980784
1097746,80-100,0.012154096927281508,-0.060489395372444285,-0.09325663913586614
1033398,80-100,0.03455233444095804,-0.12084932712714672,-0.12689182518567765
569939,80-100,-0.008343769599184767,-0.06777852414764535,-0.08385628687602661
640103,80-100,0.01681022003508649,-0.0927721368147683,-0.10311923456541902
198807,80-100,0.0032324592154613883,-0.06232292301227329,-0.08249220367092237
1010059,80-100,-0.0026792999263198555,-0.08424412791809319,-0.06546090206776248
1010700,80-100,-0.011351010907334771,-0.10133963380200485,-0.1003470336782064
705681,80-100,0.015124997807689888,-0.10428060565048684,-0.11547694578263668
828588,80-100,-0.013905710843944919,-0.07883896144510563,-0.07165426338495177
881582,80-100,0.017859049914591696,-0.08060926253308136,-0.0969166219933017
172981,80-100,0.0045821648486250935,-0.11109992556190827,-0.11503672811740487
1049867,80-100,0.03924895832880589,-0.07986749352418587,-0.10789778784403047
1042158,80-100,-0.015136153441586302,-0.08931212221516839,-0.11533131529627677
1046569,80-100,0.039865884385941644,-0.06122582054551588,-0.025936798162673275
619805,80-100,-0.007516613864549833,-0.08974455673155829,-0.09409039286242732
932495,80-100,0.03939676397545315,-0.06238900036075069,-0.09656243418115262
273449,80-100,0.016193716945328195,-0.09669095639985464,-0.08007057288686761
837476,80-100,-0.03174591847909439,-0.08014862526905539,-0.09974184359759025
987845,80-100,0.05555718301410574,-0.055735106774632226,-0.09299817160397864
361620,80-100,-0.008719676898216858,-0.10381431006050998,-0.14652980513466862
594105,80-100,0.03443134077277943,-0.09153081072590682,-0.09436044095701795
665972,80-100,0.049501995685900205,-0.09179253954235558,-0.0937458179895573
63548,80-100,0.013011244890363689,-0.15204142755229996,-0.14928295467306085
617246,80-100,0.024829227522384912,-0.08567844936134103,-0.0883622098335574
1083267,80-100,0.04224928691345337,-0.046197965400847314,-0.07957907859679793
626462,80-100,-0.0006308531855249468,-0.09192593897140242,-0.131877963840965
1072506,80-100,-0.015215062786792986,-0.08530624113565594,-0.0948471956653794
1097118,80-100,0.0063706956542737,-0.09886965685408602,-0.09956460915548992
337073,80-100,-0.02350564437019188,-0.09728482433876143,-0.10444070956715931
1098600,80-100,-0.005210420278095727,-0.11336140753619367,-0.11617977399363573
1057251,80-100,0.0024824533887238915,-0.10827864605299457,-0.10778297311163995
1097448,80-100,0.009098335765926821,-0.126358237854585,-0.12518469269409593
1097469,80-100,0.01958475181449432,-0.11240153789246804,-0.11504190682870966
1102088,80-100,-0.01886960623894294,-0.11802911459250706,-0.13337637966806637
160885,80-100,-0.03770162048695505,-0.12237959779958439,-0.13514256733849375
920885,80-100,0.0453175483092399,-0.0420571746037591,-0.06704929752885994
1056405,80-100,-0.0014946733092594533,-0.05358889991039753,-0.05598433661511065
231877,80-100,0.021507657438417777,-0.050341081010061905,-0.07015985041364248
674702,80-100,-0.020103320234574645,-0.07695936277017204,-0.08786652592795977
775138,80-100,-0.026141255134218194,-0.07479151172861496,-0.10661808105144302
503401,80-100,-0.006260755846555173,-0.047231982744915225,-0.10245005771992122
988653,80-100,0.0403772614986968,-0.06038262166996575,-0.06735850425361456
1029772,80-100,-0.03947290851891064,-0.11838737523657948,-0.12942035232381283
1083108,80-100,0.0034221949641877053,-0.06832951621998457,-0.112673982705035
372070,80-100,0.04108786134190622,-0.09886208900471925,-0.14583817223445528
877845,80-100,0.03499738883978305,-0.07129017331499649,-0.07428299547188749
474659,80-100,-0.03936814399630977,-0.14509108752868988,-0.14344565912193563
1095633,80-100,-0.013682897988078176,-0.08321557823699091,-0.09653959523421726
971233,80-100,-0.028341715042829792,-0.14204359254839471,-0.15725129092845758
995141,80-100,0.021890413425242602,-0.11900461246517786,-0.11885353716460537
1089498,80-100,0.013910573307844244,-0.06752437937848912,-0.08874981881094085
937947,80-100,0.03767388444433201,-0.08400029137732234,-0.10690912136375558
438455,80-100,0.06207454456132158,-0.05021691182541054,-0.08027515220046813
1022769,80-100,0.01238063057934574,-0.08754649372091967,-0.11932519234811133
842223,80-100,0.04405921183591212,-0.07607381464594262,-0.07723605751474188
666792,80-100,-0.027097835103923714,-0.0961008131963374,-0.13061089322250133
801907,80-100,-0.00011095518565458484,-0.12802522787190682,-0.12941707522361667
1049926,80-100,0.02198595089854225,-0.07568865222700998,-0.09661893490561202
282411,80-100,0.04638129708261507,-0.09842036972950148,-0.09842036972950148
660957,80-100,0.035854016318912024,-0.0570436101449871,-0.06569865219678475
788484,80-100,0.023744260880996848,-0.086619244378487,-0.08471667085142384
866251,80-100,0.010818057474283084,-0.054178140663675864,-0.07262553987725043
907046,80-100,0.00982634635667569,-0.07870211185201925,-0.08443941177589633
574730,80-100,0.01334374503888639,-0.09981705903556323,-0.07806901208505088
995825,80-100,0.008036360981744185,-0.09265824754372937,-0.09096466937159983
988754,80-100,-0.00645921983560984,-0.07527409389568546,-0.07527409389568546
572978,80-100,0.04556869398671075,-0.0693346671320241,-0.07164868409653272
933946,80-100,0.013005345143086825,-0.09422556552378858,-0.10392356916151375
1007696,80-100,-0.00570888523556722,-0.11830318861705529,-0.1369009168152534
939866,80-100,-0.027151089987698853,-0.0973881593044505,-0.11165503898776061
906692,80-100,0.024216091049798095,-0.08896428793481356,-0.05978326174805289
842596,80-100,-0.01178428307913646,-0.06823100110761149,-0.07584674984697756
969750,80-100,-0.049655248508062744,-0.10028205976576968,-0.09373511753030338
1009023,80-100,0.019722091740072063,-0.07648930230244114,-0.08410040351720724
1096425,80-100,-0.012097089555609553,-0.11009418752184966,-0.1378363661953782
584500,80-100,0.025010274577857643,-0.05204997796652889,-0.06440963024511429
842108,80-100,0.034179373932519436,-0.10569855249128454,-0.1150763488808638
1087803,80-100,-0.03823724637753248,-0.08416301500696599,-0.1079109249629071
136700,80-100,0.018562587086229362,-0.09193234737296767,-0.1311215019968227
1095988,80-100,-0.0067575176931811524,-0.12368587873269302,-0.1580225566857839
1022132,80-100,-0.013750104704038707,-0.11116174609557355,-0.1252719274537178
1079231,80-100,-0.0015906999673341148,-0.11093931292046416,-0.12071729296027175
1089541,80-100,0.0017295588150643589,-0.10776952098166823,-0.10776948162472763
994070,80-100,0.0146227866320689,-0.06704027045485746,-0.08006783086804128
335711,80-100,0.011162709574025452,-0.1101894529687959,-0.06839971384662988
961705,80-100,-0.030858195740807767,-0.12453645639713301,-0.13126559808837468
1086075,80-100,-0.0016356804533427943,-0.13484742556514967,-0.14849260043282772
893275,80-100,-0.04822677466408267,-0.13985572623121592,-0.1526039729907902
267341,80-100,0.03050532812082818,-0.09871530489019474,-0.13681317455258096
998174,80-100,-0.028507777687498972,-0.14461365835504728,-0.16937364149206166
701390,80-100,-0.011673433024456784,-0.0682510677200163,-0.09231810151327816
914637,80-100,0.00016626948774484292,-0.08284876888411508,-0.09944793363451584
176677,80-100,0.033122490607514196,-0.07218842599035011,-0.08485227351138276
1031684,80-100,-0.011529676530641263,-0.09389012479274957,-0.10416190167265277
1094191,80-100,0.06090480959655012,-0.07315806379832152,-0.07567188254687343
1011512,80-100,-0.003461690282764036,-0.12373848483106209,-0.1883685692133772
758519,80-100,0.021338952033672455,-0.06547205518294519,-0.1107716009531449
1074603,80-100,0.006290403206552223,-0.06047243769525125,-0.09054686646845066
1097359,80-100,0.006082921646387962,-0.11080413190147391,-0.11814091460259815
841521,80-100,0.014501996605013636,-0.09867956935590244,-0.1520535410702383
1012329,80-100,-0.03746261433750586,-0.08944332288238836,-0.09836249478549927
1000459,80-100,0.004309593732148148,-0.08675851208155529,-0.09189900353053665
300674,80-100,0.020337077774506045,-0.1114208348091776,-0.10954685651601809
300312,80-100,-0.006350051038503829,-0.07186664388941544,-0.08966518211032831
326719,80-100,-0.026590778093820433,-0.11456696929805303,-0.12914944595731265
1083340,80-100,-0.002781752529966562,-0.06806251456324973,-0.08808596784906844
659182,80-100,-0.012384538862646174,-0.10672564944991615,-0.1303388945262581
250636,80-100,-0.018513872183192833,-0.1312510520612385,-0.12531776202990058
1099670,80-100,-0.027439159336938825,-0.09871281389749906,-0.11532962983894937
988743,80-100,-0.03565843484692492,-0.10277147270225627,-0.12577694191730476
1040409,80-100,-0.006124159312852791,-0.06322076304491009,-0.07649089616316543
260762,80-100,-0.0026221451488879968,-0.10345505684582601,-0.14692962290346556
286160,80-100,0.045306500549266354,-0.016973185989261244,-0.07429262522712199
288884,80-100,0.04289910978099493,-0.07225048040986487,-0.063645517594485
1100980,80-100,0.02002531805276883,-0.09139946183366787,-0.10102645724718677
1017348,80-100,-0.021005650680179788,-0.10594658565822049,-0.10532364514002893
1097373,80-100,0.010790473709139038,-0.0770022925479595,-0.10450638394505915
1089804,80-100,-0.06333428776130687,-0.12224742538531269,-0.12224738311971824
1046567,80-100,-0.00745601142851059,-0.14299484296498938,-0.1307143313348494
1086391,80-100,-0.013429522991667173,-0.11201595037410447,-0.12176016417252897
1098787,80-100,-0.009707099726791596,-0.10634693565866932,-0.09323265139519896
1082607,80-100,-0.014355755053924717,-0.09159091588730078,-0.0948490146829687
658498,80-100,-0.046632180158012126,-0.11545343807827643,-0.11419267214073092
1015641,80-100,0.0063961623311699755,-0.05766099514900087,-0.057661011822849266
516413,80-100,-0.04373604079628253,-0.1202757516598141,-0.13951357038097595
818819,80-100,0.024222767839905818,-0.05607938690795752,-0.0730306441049709
901355,80-100,0.0187536777709612,-0.12360491852946537,-0.1053168574724497
1096207,80-100,0.02221910529885912,-0.10350861473611095,-0.13279185443796945
984948,80-100,-0.030059139598818688,-0.11893145957874965,-0.14099805606307406
805900,80-100,0.012759584455379003,-0.07425798022907089,-0.07471711115636574
921348,80-100,0.029755596199230534,-0.057535110798753536,-0.06448633669213158
587853,80-100,0.0237522349054773,-0.09711994981467434,-0.11295906206271727
694560,80-100,-0.020724906243979168,-0.0804183454938048,-0.10058910373858501
993627,80-100,-0.0023951637927158483,-0.09582386434472309,-0.10603877287526126
1087171,80-100,-0.03282815216280924,-0.12352164213219138,-0.13742230213413184
1082448,80-100,0.005320457739820327,-0.05029900622689462,-0.08522786471369254
1094991,80-100,0.01775041974074809,-0.07602810981230627,-0.10272929501763148
1093941,80-100,0.02187810750473337,-0.11258287446020873,-0.12215741908502326
759515,80-100,0.044320426217593786,-0.07825958294568636,-0.10396373234261358
1085303,80-100,0.008458964781105659,-0.10051383988403012,-0.10442350667549881
307504,80-100,-0.005427511820585128,-0.11732827093791391,-0.1360736352022696
944181,80-100,-0.01464718453747202,-0.07360857287808875,-0.08132444895663707
1086886,80-100,-0.01580525579574346,-0.08403453692277973,-0.111708879559067
1096823,80-100,0.0022231356704124315,-0.11408251460509214,-0.11338785745472652
255633,80-100,0.04198067735682569,-0.05123924262542059,-0.08042264048424813
914545,80-100,-0.028069374552608627,-0.09371283407827471,-0.0877583309781246
556976,80-100,0.004248025737382317,-0.07446445445098851,-0.08537983751560649
218000,80-100,-0.03808833970625116,-0.1739155932529043,-0.17211861650323154
1075591,80-100,0.021584697717734642,-0.08051445492733558,-0.09293582737527427
1095571,80-100,-0.0067554854409337525,-0.12093324716387438,-0.12093324716387438
1073358,80-100,-0.02260460908517338,-0.07913182667511295,-0.08015227417892518
1101278,80-100,0.03507326160021497,-0.10685404656823959,-0.12394424357519164
860078,80-100,0.034139943767044156,-0.0935472503003239,-0.05514872328843561
1089763,80-100,-0.047128890010718724,-0.14094332386917996,-0.15852562751876675
391662,80-100,0.033220755558621355,-0.09756411833900873,-0.11945237750475757
831601,80-100,0.00829798748196875,-0.06688912598989809,-0.09598464381962565
664138,80-100,0.04764563486954796,-0.04843219368673172,-0.08861108017276159
993353,80-100,0.014286624026684194,-0.05579288269812918,-0.06250918034494798
997122,80-100,0.023756490548552486,-0.09672628209357986,-0.09165495944591501
